id,bid,text,头条文章url,原始图片url,视频url,位置,日期,工具,likes,评论数,转发数,tag,@用户,完整日期
5047005751543898,OjIPJ6tDA,组 数据 禁毒 最新 情况 公安部 发布会 一季度 查处 吸毒 人员 6.1 万人次 2023 破获 毒品 犯罪案件 4.2 万起 抓获 犯罪 嫌疑人 6.5 万名 缴获 毒品 25.9 吨 同比 12.6% 21% 18% 第一季度 破获 毒品 犯罪案件 1.1 万起 抓获 犯罪 嫌疑人 1.7 万名 缴获 各类 毒品 6.7 吨 同比 23.1% 38.2% 30.6% 2023 查处 吸毒 人员 19.5 万人次 同比 下降 1.1% 第一季度 查处 吸毒 人员 6.1 万人次 同比 32.3% 社区 戒毒 社区 康复 人员 23.3 万名 戒毒 康复 巩固率 85% 人民日报 记者 张天培,,"https://wx4.sinaimg.cn/large/0033ImPzly1hquqpsr1aij60nw0p0dit02.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hquqpsr053j60nw0p0tbw02.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hquqpsqae9j60nw0p0q4n02.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hquqpsqmxuj60nw0p0dif02.jpg",,,2024-06-19T15:50:03,微博网页版,1085,203,200,"4组数据看我国禁毒最新情况,今年一季度全国查处吸毒人员6.1万人次",,2024-06-19 15:50:03
5046994706630398,OjIxUrORU,见者 好运 玄武湖 并蒂莲 锦鲤 同框 近日 南京 玄武湖 一株 并蒂莲花 苞 池中 金黄 锦鲤 相衬 预计 该株 并蒂莲 本月 下旬 绽放 好运 同框 先睹为快 南京市 玄武湖 微博 视频,,,"https://f.video.weibocdn.com/o0/7zQ61iRHlx08fKxn6qkM01041200xR1J0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1719059604&ssig=XFISZmmU20&KID=unistore,video",,2024-06-19T15:06:09,微博视频号,6272,1335,1285,"玄武湖并蒂莲与锦鲤同框,并蒂莲花苞",,2024-06-19 15:06:09
5046987169204832,OjIlKCCB2,一组 动作 改善 富贵 包 忽视 富贵 包 导致 颈部 不适 颈椎 退行性 改变 神经 受压 一系列 不良后果 教 一组 动作 改善 预防 富贵 包 试试看 CCTV 生活圈 微博 视频,,,"https://f.video.weibocdn.com/o0/3pAtcBdMlx08fL4BfMDK010412006pKd0E010.mp4?label=mp4_ld&template=360x480.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1719059604&ssig=wuN%2BSkXOAF&KID=unistore,video",,2024-06-19T14:36:12,微博视频号,1369,308,757,一组动作改善富贵包,,2024-06-19 14:36:12
5046977450477909,OjI6520kd,暖 帮 老人 桥 推车 姑娘 找到 事 换成 路过 帮忙 近日 浙江 嘉兴 一位 白发苍苍 爷爷 推 两辆 三轮车 吃力 爬坡 一位 路过 女孩 跑过来 帮 老人 推车 这位 女孩 叫林 宣妤 22 岁 一名 音乐 教师 网友 人美 心善 一刻 具象化 桥 推车 姑娘 找到 林宣妤 真美 人民日报 微博 视频,,,"https://f.video.weibocdn.com/o0/SjZ9MvVOlx08fLWaf7Di010412008St30E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BThihd3VLAY5R&Expires=1719059617&ssig=VlZTQHQwYi&KID=unistore,video",,2024-06-19T13:57:35,微博视频号,5732,561,371,"帮老人桥上推车的姑娘找到了,人美心善在这一刻具象化了",,2024-06-19 13:57:35
5046965932917334,OjHNvceVM,现场 视频 习 总书记 嘱咐 孩子 吃 营养 健康 日 下午 习近平 总书记 来到 果洛 西宁 民族 中学 走进 食堂 察看 学生 就餐 嘱咐 食堂 工作人员 确保 学生 饮食 营养 可口 习近平 青海 央视 时政 人民日报 微博 视频,,,"https://f.video.weibocdn.com/o0/xk6hXMBSlx08fLT0RGpa01041200hLfH0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1719059604&ssig=NjyLxFHmUO&KID=unistore,video",,2024-06-19T13:11:49,微博视频号,1467,261,232,"习总书记嘱咐要让孩子们吃得营养健康,习近平青海考察调研",,2024-06-19 13:11:49
5046958211465812,OjHB369k8,视频 记录 机遇 湾区 美食 美景 港湾 浪涛 粤港澳 大湾 区 充满活力 世界级 城市群 大湾 区 机遇 文章 戳 视频 感受 机遇 湾区 机遇 港澳 人民日报 微博 视频,,,"https://f.video.weibocdn.com/o0/L8YPnlnTlx08fLQVXSPS01041201gBdd0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1719059627&ssig=%2FM9g0C9rfo&KID=unistore,video",,2024-06-19T12:41:08,微博视频号,867,401,224,"微视频记录机遇湾区,机遇湾区机遇港澳",,2024-06-19 12:41:08
5046951974801288,OjHqZk928,最新 2024 考查 分 时间 汇总 28 省份 公布 高考 出分 时间 查分 时间 月 23 日至 26 日 一图 祝 考生 金榜题名 专业 报考 指南,,https://wx2.sinaimg.cn/large/0033ImPzly1hqujjchc98j60j61wjtrq02.jpg,,,2024-06-19T12:16:21,微博网页版,1594,525,381,"2024高考查分,28省份公布高考出分时间,专业报考指南",,2024-06-19 12:16:21
5046944047305809,OjHecuEzD,毕业 毕业 祝福 送到 毕业 季 祝 毕业 丝滑 顺利 同学 朋友 祝 搭子 调剂 生活 爱好 祝 身体健康 奔赴 山海 永葆 少年 意气 校园 作别 问好 毕业 季 祝福 壁纸 送给 心怀 勇气 祝 毕业生 不负 韶华 前程似锦 2024 毕业 季,,"https://wx1.sinaimg.cn/large/0033ImPzly1hquilhu4rtj60nz13edyg02.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hquilhw9m0j60nz13eatc02.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hquilhuqjhj60nz13etpy02.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hquilhqswaj60nz13etpw02.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hquilhpc9ej60nz13edv502.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hquilhw9r8j60nz13eqo402.jpg,https://wx2.sinaimg.cn/large/0033ImPzly1hquilhr8wij60nz13e1a802.jpg,https://wx2.sinaimg.cn/large/0033ImPzly1hquilhjmxtj60nz13eao102.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hquilh4uipj60nz13e7ep02.jpg",,,2024-06-19T11:44:51,微博网页版,2346,601,669,"这些毕业祝福送到心里了,毕业季祝福壁纸,2024毕业季",,2024-06-19 11:44:51
5046933343962871,OjGWWgCVh,北京警方 通报 外交 号牌 车辆 违停 挡路 近日 外交 号牌 车辆 朝阳区 广信 街 广泰 东路 十字路口 处因 停车 引发 纠纷 警方 初步 涉事 车辆 登记 名下 月 16 日 上午 徐 男 61 岁 余 女 58 岁 就职 夫妇 驱车 至该 地点 将车 停靠在 机动车道 违反 停车 过往 车辆通行 提醒 时 拒绝 挪车 辱骂 发表 不当 言论 不良 交通 违法 情况 公安 交管部门 依法 作出 罚款 处罚 余 夫妇 违规 饲养 犬 违法行为 属地 公安机关 法定程序 作出 对余 治安 违法行为 属地 公安机关 已立 行政案件 平安 北京,,https://wx3.sinaimg.cn/large/0033ImPzly1hquhe6dxybj60op0upqm202.jpg,,,2024-06-19T11:02:19,微博网页版,3963,756,276,北京警方通报外交号牌车辆违停挡路,平安北京,2024-06-19 11:02:19
5046932278611680,OjGVdA8i4,部位 疾病 选择 影像 检查 体检 做 体检 时 影像 科 检查 少不了 医学影像 检查 带来 健康 每多 做 CT 患癌 增加 43% 真的 专家 剂量 X光 CT 检查 辐射 健康 影像 检查 种类 应 部位 疾病 选择 详 戳 人民日报 微博 视频,,,"https://f.video.weibocdn.com/o0/vQLMxAqTlx08fLJQ4Sbu01041200yxGr0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BThihd3VLAY5R&Expires=1719059632&ssig=iu5CLMQIf7&KID=unistore,video",,2024-06-19T10:58:05,微博视频号,571,174,305,"不同部位或疾病该选择哪种影像检查,一定剂量内的X光CT检查辐射不会影响健康",,2024-06-19 10:58:05
5046928679113143,OjGPpCeKb,视频 习近平 青海 日 下午 习近平 总书记 青海省 来到 西宁市 果洛 西宁 民族 中学 宏觉 寺 东西部 协作 对口 支援 铸牢 中华民族 共同体 意识 藏传佛教 界 弘扬 爱国 爱教 优良传统 民族团结 情况 央视 时政 人民日报 微博 视频,,,"https://f.video.weibocdn.com/o0/nRA2Mxqwlx08fLIR4EqQ01041200Xls70E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BThihd3VLAY5R&Expires=1719059635&ssig=NcosLd%2Fo43&KID=unistore,video",,2024-06-19T10:43:47,微博视频号,1160,191,232,习近平青海考察调研,,2024-06-19 10:43:47
5046925726583038,OjGKErCy2,习近平 青海 日 下午 习近平 总书记 青海省 来到 西宁市 果洛 西宁 民族 中学 宏觉 寺 东西部 协作 对口 支援 铸牢 中华民族 共同体 意识 藏传佛教 界 弘扬 爱国 爱教 优良传统 民族团结 情况 习近平 青海,,"https://wx4.sinaimg.cn/large/0033ImPzly1hqugiub3exj62yo22cx6q02.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqugitj14ij62yo202npe02.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqugitl41cj62yo1z4qv602.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqugiudmw3j62p21xy1ky02.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqugiu2hu6j62fr1pqu0x02.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqugitai3tj62yo20ikjm02.jpg,https://wx2.sinaimg.cn/large/0033ImPzly1hqugiufblnj62yo1yze8302.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqugisjv1jj61ym1b3e8102.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqugiu92pzj62yo20le8302.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqugiufh4lj62wa29ib2b02.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqugitt551j62yo20o1kz02.jpg,https://wx2.sinaimg.cn/large/0033ImPzly1hqugiuf046j62yo24mnpf02.jpg",,,2024-06-19T10:32:03,微博网页版,1294,215,242,习近平青海考察调研,,2024-06-19 10:32:03
5046921127264339,OjGDeutML,干货 满满 高考 志愿 填报 十问 十答 2024 高考 志愿 填报 教育部 十问 十答 填报 志愿 前要 做 高考 招生 投档 录取 填报 志愿 时 思路 录取 时间 关心 愿 梦中 情校 专业 报考 指南 2024 高考 志愿 填报 教育部 十问 十答,,,,,2024-06-19T10:13:46,微博 weibo.com,13238,669,1616,"高考志愿填报十问十答,填报志愿前要做哪些准备工作,专业报考指南",,2024-06-19 10:13:46
5046914116747326,OjGrVsjhQ,俄罗斯 总统 普京 抵达 朝鲜 首都 平壤 朝鲜 时间 月 日 俄罗斯 总统 普京 抵达 朝鲜 首都 平壤 朝鲜 国事访问 朝鲜 领导人 金正恩 机场 迎接 普京 抵达 朝鲜 人民日报 微博 视频,,,"https://f.video.weibocdn.com/o0/DLUCG7fvlx08fLERXK48010412005JIT0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1719059627&ssig=jI%2Fa2%2BUsYq&KID=unistore,video",,2024-06-19T09:45:54,微博视频号,3136,351,258,"俄罗斯总统普京抵达朝鲜首都平壤,普京抵达朝鲜",,2024-06-19 09:45:54
5046901517324050,OjG7BuJjQ,一艘 潜艇 短剧 哭 听 长征一号 核潜艇 同学 海军 首支 潜艇 部队 成立 70 周年 短剧 同学 潜艇 祝 海军 潜艇 部队 生日快乐 人民日报 微博 视频,,,"https://f.video.weibocdn.com/o0/6xZh0fsmlx08fLBAMUF20104120hxqn80E070.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1719059627&ssig=XELFUvoYVw&KID=unistore,video",,2024-06-19T08:55:51,微博视频号,3083,816,878,"一艘潜艇的微短剧把我看哭了,我的同学是潜艇",,2024-06-19 08:55:51
5046898426380614,OjG2CqLT8,感动 洪水 消防员 接力 托举 小奶 娃 近日 广东 梅州 暴雨 消防员 转移 群众 时 一户 被困 二楼 一名 月 婴儿 水位 上涨 蓝 朋友 驾驶 救生艇 靠近 快速 破 拆 窗户 打开 逃生 通道 一个个 搭起 人桥 接力 抱娃 蓝 朋友 双手 举 头顶 紧紧 护住 孩子 小心翼翼 转移 救生艇 网友 暴雨 逆行 消防员 致敬 消防 微博 视频,,,"https://f.video.weibocdn.com/o0/UB9yqrEslx08fKBdps9O01041200mbvV0E010.mp4?label=mp4_720p&template=720x1264.24.0&ori=0&ps=1BThihd3VLAY5R&Expires=1719059652&ssig=YvqnxjckBC&KID=unistore,video",,2024-06-19T08:43:33,微博视频号,1429,461,267,"洪水中消防员接力托举小奶娃,向暴雨中逆行的消防员致敬",,2024-06-19 08:43:33
5046880768098768,OjFA8xYRi,张 思维 导图 理清 大学 专业 哲学 经济学 法学 教育学 文学 历史学 理学 工学 农学 医学 管理学 艺术 2024 高考 志愿 填报 高等学校 本科 学科 门类 速存 报 志愿 必备 学科专业 清单 愿 考生 选到 理想 专业 专业 报考 指南,,"https://wx1.sinaimg.cn/large/0033ImPzly1hqubbjoz2sj60rs0u0dnb02.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqubbjyhroj60rs19s14l02.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqubbki3cqj60rs2fd1fi02.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqubbk6ltej60rs1nuh1n02.jpg,https://wx2.sinaimg.cn/large/0033ImPzly1hqubbkxj7xj60rs5cvqv502.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqubbjpya7j60rs0u0jze02.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqubbkj02gj60rs2fde2w02.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqubblijjtj60rs9z9u0z02.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqubbkd21kj60rs2671cv02.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqubbkjl50j60rs2j31fz02.jpg,https://wx2.sinaimg.cn/large/0033ImPzly1hqubbkjp8bj60rs2in4m102.jpg,https://wx2.sinaimg.cn/large/0033ImPzly1hqubbkifihj60rs2h5x0502.jpg",,,2024-06-19T07:33:24,微博网页版,11953,1458,9645,"12张思维导图理清大学专业,报志愿必备学科专业清单,专业报考指南",,2024-06-19 07:33:24
5046872423007621,OjFmGcCq1,努力 前行 慢 一点 没关系 再远 路 一步步 走 总能 到达 难 事 一件件 做 总有 收获 人生旅途 美妙 快速 抵达 终点 追求 充满希望 心 走 眼前 路 一步一个脚印 终能 抵达 想要 早安 追光,,https://wx1.sinaimg.cn/large/0033ImPzly1hquabykycxj60qn1bd4qp02.jpg,,,2024-06-19T07:00:15,微博网页版,6307,3443,2244,追光的你,,2024-06-19 07:00:15
5046751662965982,OjCdUcrAq,你好 明天 近期 南涝 北旱 牵动人心 涝情 旱情 灾情 群众 生产 生活 灾情 压得 越实 措施 落地 越稳 越能 效应 各类 突发事件 越能 群众 生命财产 防汛 抗旱 无小事 奋战 一线 务必 注意安全 愿 受灾 群众 平平安安 防汛 抗旱 抢险救灾 人民日报 微博 视频,,,"https://f.video.weibocdn.com/o0/8c8Y9sVJlx08fKOE3uMU01041200FMxt0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BThihd3VLAY5R&Expires=1719059658&ssig=Ww2KnZoqJJ&KID=unistore,video",,2024-06-18T23:00:23,微博视频号,3549,1455,537,"你好，明天,防汛抗旱抢险救灾",,2024-06-18 23:00:23
5046749083731106,OjC9KfED8,欧洲杯 小组赛 葡萄牙 vs 捷克 看好 哪队 北京 时间 月 日 时 2024 欧洲杯 小组赛 第一轮 迎来 收官战 葡萄牙 对战 捷克 C 罗 比赛 登场 C 罗 第六届 欧洲杯 看过 几届 青春 回忆 网页 链接,,,,,2024-06-18T22:50:07,微博网页版,8874,166,71,"C罗比赛,C罗和他的第六届欧洲杯",,2024-06-18 22:50:07
5046743118384572,OjC07zbd2,人民日报 夜读 月亮 没来 静静 待花开 月亮 也许 未 理想 发挥 成绩 沉住气 别着急 一点点 靠近 一点点 努力 走得慢 没关系 风来 别忘了 追风 夜读 月亮 没来 静静 待花开,,,,,2024-06-18T22:26:26,微博 weibo.com,5206,2401,2067,人民日报夜读,,2024-06-18 22:26:26
5046729551119729,OjBEf4Hi9,跟随 新疆 阿勒泰 梦幻 繁星 感受 时光 近日 新疆 阿勒泰 白哈巴 村 摄影师 记录 繁星 闪烁 美丽 夜景 夜空 星空 流转 留下 一道道 美丽 星轨 如梦似 幻 荔枝 风景线 微博 视频,,,"https://f.video.weibocdn.com/o0/JtVBJb9Elx08fKbwfCEg01041200zv3g0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1719059649&ssig=DPZFeOSBc7&KID=unistore,video",,2024-06-18T21:32:31,微博视频号,3106,1040,655,新疆阿勒泰梦幻繁星,,2024-06-18 21:32:31
5046722713617313,OjBtdfb1L,防汛 抗旱 抢险救灾 现场 老人 洪水 紧抱 路灯 救出 日 广东 梅州 一位 老人 洪水 围困 紧紧 抱住 路灯 动弹 消防员 小心翼翼 接近 安抚 老人 情绪 成功 老人 救出 愿 风雨 所有人 平安 关注 广东 梅州 暴雨 人民日报 微博 视频,,,"https://f.video.weibocdn.com/o0/8c8Y9sVJlx08fKOE3uMU01041200FMxt0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1719059649&ssig=fuv4ZS31z%2B&KID=unistore,video",,2024-06-18T21:05:21,微博视频号,10311,1288,635,"防汛抗旱抢险救灾,老人洪水中紧抱路灯被救出,关注广东梅州暴雨",,2024-06-18 21:05:21
5046717546498778,OjBkSrgD0,海拔 4200 米 彩虹 接 好运 月 日 西藏 乃朗谷 彩虹 宛如 一座 巨型 拱桥 青藏高原 现 彩虹桥 林渊 刘涛 康乐,,"https://wx4.sinaimg.cn/large/0033ImPzly1hqtsjxojqyj62yo1cghdt02.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqtsjxo4dzj635s1fse8102.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqtsjxsuoij61x32rnu0x02.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqtsjwvdt9j61be0zk4a802.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqtsjx2sxaj61yx19xasl02.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqtsjwhze9j61r80zktda02.jpg,https://wx2.sinaimg.cn/large/0033ImPzly1hqtsjx45lwj635s1fstqm02.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqtsjxxwypj632n21g1ky02.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqtsjxmfhkj62ps1j0e8102.jpg",,,2024-06-18T20:44:49,微博网页版,2513,846,679,"海拔4200米的彩虹,青藏高原现巨大彩虹桥",,2024-06-18 20:44:49
5046707698536557,OjB4ZzOKp,北科大 研究室 毕业 礼物 钻戒 近日 北京科技大学 碳基 材料 薄膜 研究室 2024 届 每位 毕业生 收到 研究室 钻石戒指 黑 钻 0.5 克拉 钻 0.5 克拉 这枚 毕业 钻石 北斗 卫星 长征 七号 系列 蜘蛛网 星网 星链 北科大 送 钻石,,"https://wx1.sinaimg.cn/large/0033ImPzly1hqtrh4y5uhj60u00gw0ty02.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqtrh4xyrnj60u00gwgmv02.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqtrh4ywqoj60u00k0ac902.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqtrh4yhssj60u00gv3zt02.jpg",,,2024-06-18T20:05:41,微博网页版,1470,399,176,"北科大一研究室毕业礼物是钻戒,这枚毕业钻石的技术曾用于北斗卫星",北京科技大学,2024-06-18 20:05:41
5046702107791807,OjAVYwH0j,痛心 梅州 因公殉职 日 上午 时 广东 梅州 平远县 东石镇 白岭 村 挂 村 组长 马平 疏散 转移 群众 突遇 山体 滑坡 房屋 坍塌 马平 掩埋 因公殉职 梅州 殉职 生前 带队 转移 500 多人 月 16 日 平远县 东石镇 持续性 强降雨 多个 村庄 被淹 马平 时间 带领 工作组 疏散 转移 群众 500 多人 强降雨 次日 凌晨 马平 带领 工作组 连夜 作战 安抚 临时 安置 村委会 群众 疏散 转移 周边 群众 地点 马平 转移 群众 时遇 滑坡 殉职 日 上午 时 马平 白岭 村 疏散 转移 群众 因公殉职 马 平生 1978 11 月 2008 月 中国共产党 生前 平远县 东石镇 行政 执法 队 副队长 主办 梅州市 广播 电视台 痛心 平 远东 石镇 马平 同志 疏散 转移 群众 因公殉职,,"https://wx1.sinaimg.cn/large/0033ImPzly1hqtqtjhf0oj60u00glgr802.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqtqsyak6uj611a0j24m302.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqtqsyh2ocj61180ts7wh02.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqtqt9y1jej61la18wkjl02.jpg",,,2024-06-18T19:43:28,微博网页版,1498,409,180,"梅州一干部因公殉职,梅州殉职干部生前带队转移500多人,马平转移群众时遇滑坡殉职",,2024-06-18 19:43:28
5046693794678506,OjAIzjD5M,招 缓解 轻度 中暑 近期 北方 天气炎热 防暑降温 中暑 信号 轻度 中暑 医生 建议 找到 无名指 尺侧 关冲 穴 按压 分钟 用凉 毛巾 冷敷 额头 手边 毛巾 湿纸巾 凉水 打湿 衣服 CCTV 生活圈 微博 视频,,,"https://f.video.weibocdn.com/o0/FT2ZsO5dlx08fKrIUdjW01041200aMiV0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1Cx9YB1mmR49jS&Expires=1719059624&ssig=ky5s2Zb2kp&KID=unistore,video",,2024-06-18T19:10:26,微博视频号,681,283,265,"2招缓解轻度中暑,如何发现中暑的信号",,2024-06-18 19:10:26
5046686196172150,OjAwjpTEO,校长 雨中 致辞 放弃 千字 讲 分钟 月 日 长江 大学 毕业典礼 学校 两地 办学 荆州 下雨 武汉 暴晒 校长 放弃 原定 3100 字 讲稿 分钟 讲完 无论是 烈日 风雨 从容应对 识变 应变 求变 积极进取 奋发有为 雨中 毕业典礼 校长 简版 致辞 人民日报 微博 视频,,,"https://f.video.weibocdn.com/o0/391qQGmwlx08fKEG15DW010412006Qmw0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1719059661&ssig=kG1Ea%2BsL2H&KID=unistore,video",,2024-06-18T18:40:15,微博视频号,2654,352,275,"校长雨中致辞放弃3千字只讲1分钟,雨中毕业典礼校长极简版致辞",,2024-06-18 18:40:15
5046671176372184,OjA85qJHa,超 治愈 风车 海 海边 大风车 越来越 海边 旅行 大风车 数据 显示 海上 风电 累计 装机 连续 两年 位居 全球 首位 海上 大风车 见证 海上 风电 快速 游客 喜闻乐见 打卡 打卡 感受 中国式 万千气象 视界 人民日报 微博 视频,,,"https://f.video.weibocdn.com/o0/0o8NClbFlx08fKAzupjO01041200vU630E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BThihd3VLAY5R&Expires=1719059667&ssig=sjvIhuqKOD&KID=unistore,video",,2024-06-18T17:40:34,微博视频号,992,435,246,"为什么海边的大风车越来越多,中国式现代化的万千气象,视界这么美",,2024-06-18 17:40:34
5046662461915567,OjzU282kf,锐评 姜萍 关心 打扰 围绕 姜萍 讨论 最多 励志 感动 祝福 泼天 流量 之下 偏 迹象 人才 成长 关心 不应 时时 聚光灯 呵护 人才 少 添些 喧嚣 安宁 成长 留出 锐评 姜萍 关心 打扰,,,,,2024-06-18T17:05:56,微博 weibo.com,10707,994,794,"人民锐评,对姜萍最好的关心是不打扰",,2024-06-18 17:05:56
5046655348902154,OjzIyBlR8,名单 公示 多名 奥运冠军 入选 巴黎 奥运 名单 中国跳水队 游泳队 巴黎 奥运 名单 公示 月 日 下午 国家体育总局 游泳 中心 公示 入选 巴黎 奥运会 跳水 游泳 马拉松 游泳 花样游泳 项目 运动员 名单 跳水 女 运动员 陈 艺文 昌雅妮 陈芋汐 全红婵 男 运动员 王宗源 谢思 埸 龙道 杨 昊 曹 缘 练 俊杰 游泳 女 运动员 张雨 霏 叶 诗文 李冰 洁 杨浚 瑄 唐钱婷 余依婷 彭旭玮 吴卿 风 柳雅欣 杨 畅 万 乐天 汪 雪儿 高唯中 陈露颖 汤慕涵 程玉洁 葛楚彤 孔雅琪 男 运动员 13 汪 徐嘉余 覃 海洋 潘展乐 董 志豪 季新杰 王浩宇 张展 硕 王长 浩 孙佳俊 费立纬 陈俊儿 牛 广盛 马拉松 游泳 女 辛 鑫 花样游泳 女 冯 雨 昊 王赐 月 张雅怡 王柳懿 王芊懿 肖雁宁 玢 璇 Ap 替补 运动员 程文 涛 人民日报 记者 孙 龙飞,,https://wx1.sinaimg.cn/large/0033ImPzly1hqtlfry247j60t81tf7b502.jpg,,,2024-06-18T16:37:40,微博网页版,12989,1123,783,"多名奥运冠军入选巴黎奥运名单,中国跳水队游泳队巴黎奥运名单公示",,2024-06-18 16:37:40
5046647128853507,OjzviB9cv,习近平 防汛 抗旱 作出 指示 防汛 抗旱 抢险救灾 中共中央 总书记 主席 中央军委 主席 习近平 防汛 抗旱 作出 指示 习近平 指出 近期 南方 多地 强降雨 广东 福建 洪涝 地质灾害 人员伤亡 财产损失 北方 地区 旱情 南涝 北旱 习近平 灾情 千方百计 搜救 失联 被困 人员 妥善安置 受灾 群众 生产 生活 秩序 限度 降低 灾害 损失 习近平 主 汛期 防汛 形势 日趋 严峻 地区 进一步 强化 风险意识 底线 思维 压实 统筹 扎实 做好 防汛 抗旱 抢险救灾 各项 灾害 监测 预警 排查 隐患 备足 装备 物资 工作预案 效应 各类 突发事件 切实 群众 生命财产 大局 稳定 网页 链接,,https://wx1.sinaimg.cn/large/0033ImPzly1hqtkikyci7j60ob0obgr902.jpg,,,2024-06-18T16:05:00,微博网页版,818,179,210,防汛抗旱抢险救灾,,2024-06-18 16:05:00
5046640205366898,Ojzk8mwaS,塞纳河 巴黎 奥运会 开幕式 彩排 画面 巴黎 奥运 开幕式 北京 时间 凌晨 点半 时间 日 数十艘 船 参加 塞纳河 巴黎 奥运 开幕式 彩排 205 代表团 搭乘 80 多艘 船 航行 抵达 埃菲尔铁塔 对岸 广场 参加 仪式 导演 称 塞纳河 开幕 首选 巴黎 2024 奥运 开幕式 北京 时间 月 27 日 凌晨 点半 央视 人民日报 微博 视频,,,"https://f.video.weibocdn.com/o0/FOlj0W5Dlx08fKs801ew01041200KO4l0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BThihd3VLAY5R&Expires=1719059674&ssig=GUp58EDOyu&KID=unistore,video",,2024-06-18T15:37:30,微博视频号,1686,339,276,"巴黎奥运会开幕式彩排,巴黎奥运开幕式北京时间凌晨1点半开始,巴黎2024奥运开幕式",,2024-06-18 15:37:30
